"filename", "language", "Markdown", "Shell Script", "C++", "Python", "CMake", "JSON", "MS SQL", "YAML", "HTML", "comment", "blank", "total"
"/home/kun/projects/SharePix/backend-service/test_follow_complete.sh", "Shell Script", 0, 115, 0, 0, 0, 0, 0, 0, 0, 8, 19, 142
"/home/kun/projects/SharePix/backend-service/third_party/httplib.h", "C++", 0, 0, 9545, 0, 0, 0, 0, 0, 0, 501, 1866, 11912
"/home/kun/projects/SharePix/backend-service/third_party/stb_image.h", "C++", 0, 0, 5833, 0, 0, 0, 0, 0, 0, 1294, 862, 7989
"/home/kun/projects/SharePix/backend-service/third_party/stb_image_resize2.h", "C++", 0, 0, 8246, 0, 0, 0, 0, 0, 0, 992, 1393, 10631
"/home/kun/projects/SharePix/backend-service/third_party/stb_image_write.h", "C++", 0, 0, 1242, 0, 0, 0, 0, 0, 0, 315, 168, 1725
"/home/kun/projects/SharePix/entry/src/main/resources/base/element/color.json", "JSON", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8
"/home/kun/projects/SharePix/entry/src/main/resources/base/element/float.json", "JSON", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"/home/kun/projects/SharePix/entry/src/main/resources/base/element/string.json", "JSON", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 1, 29
"/home/kun/projects/SharePix/entry/src/main/resources/base/media/layered_image.json", "JSON", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"/home/kun/projects/SharePix/entry/src/main/resources/base/profile/backup_config.json", "JSON", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"/home/kun/projects/SharePix/entry/src/main/resources/base/profile/main_pages.json", "JSON", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"/home/kun/projects/SharePix/entry/src/main/resources/dark/element/color.json", "JSON", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8
"/home/kun/projects/SharePix/rules/rules.md", "Markdown", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 112
"/home/kun/projects/SharePix/需求分析.md", "Markdown", 926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 1114
"Total", "-", 24620, 764, 43991, 9, 308, 221, 481, 2300, 55, 12189, 16043, 100981
